fL_a,delta_fL,fL_b,v_g,num_samples,seed,Gamma_T_EE_xi0,Gamma_T_full_xi0,Gamma_T_EE_norm_xi0,Gamma_T_EE_piece_over_2EE0,Gamma_T_PE_piece_over_2EE0,Gamma_T_EP_piece_over_2EE0,Gamma_T_PP_piece_over_2EE0,method
500.0,0.0036047062680138495,500.003604706268,1.0,0,20260723,2.0943951023931953,4.1885747025729305,0.9999485526362208,0.5,7.599088773175336e-08,7.598924439380881e-08,0.49994870461635293,exact GR tensor xi=0 angular integral
500.0,0.0036810275069869454,500.003681027507,1.0,0,20260723,2.0943951023931953,4.188565508165786,0.9999463576332022,0.5,7.599088773175336e-08,7.598920960866247e-08,0.49994650961329945,exact GR tensor xi=0 angular integral
500.0,0.003758964670000809,500.00375896467,1.0,0,20260723,2.0943951023931953,4.1885559203383265,0.9999440687080017,0.5,7.599088773175336e-08,7.598917408757479e-08,0.49994422068806355,exact GR tensor xi=0 angular integral
500.0,0.0038385519704741463,500.0038385519705,1.0,0,20260723,2.0943951023931953,4.188545922258013,0.9999416818421465,0.5,7.599088773175336e-08,7.598913781499918e-08,0.4999418338221721,exact GR tensor xi=0 angular integral
500.0,0.0039198243462149375,500.0039198243462,1.0,0,20260723,2.0943951023931953,4.188535496371208,0.999939192845015,0.5,7.599088773175336e-08,7.598910077506236e-08,0.49993934482500346,exact GR tensor xi=0 angular integral
500.0,0.004002817474757656,500.00400281747477,1.0,0,20260723,2.0943951023931953,4.188524624376659,0.9999365973475043,0.5,7.599088773175336e-08,7.598906295155726e-08,0.4999367493274549,exact GR tensor xi=0 angular integral
500.0,0.004087567789025284,500.00408756778904,1.0,0,20260723,2.0943951023931953,4.1885132871869954,0.9999338907928408,0.5,7.599088773175336e-08,7.598902432793635e-08,0.49993404277275294,exact GR tensor xi=0 angular integral
500.0,0.004174112493322869,500.00417411249333,1.0,0,20260723,2.0943951023931953,4.1885014649002,0.9999310684297674,0.5,7.599088773175336e-08,7.598898488730442e-08,0.49993122040964005,exact GR tensor xi=0 angular integral
500.0,0.004262489579669772,500.0042624895797,1.0,0,20260723,2.0943951023931953,4.188489136762721,0.9999281253037391,0.5,7.599088773175336e-08,7.598894461241139e-08,0.4999282772835714,exact GR tensor xi=0 angular integral
500.0,0.004352737844477643,500.0043527378445,1.0,0,20260723,2.0943951023931953,4.188476281133244,0.9999250562482724,0.5,7.599088773175336e-08,7.59889034856452e-08,0.49992520822806363,exact GR tensor xi=0 angular integral
500.0,0.004444896905581571,500.00444489690557,1.0,0,20260723,2.0943951023931953,4.188462875445095,0.9999218558759708,0.5,7.599088773175336e-08,7.598886148902413e-08,0.49992200785572,exact GR tensor xi=0 angular integral
500.0,0.004539007219631815,500.00453900721965,1.0,0,20260723,2.0943951023931953,4.188448896166365,0.9999185185690046,0.5,7.599088773175336e-08,7.598881860418923e-08,0.499918670548711,exact GR tensor xi=0 angular integral
500.0,0.004635110099853727,500.00463511009985,1.0,0,20260723,2.0943951023931953,4.188434318758212,0.9999150384691571,0.5,7.599088773175336e-08,7.598877481239669e-08,0.4999151904488196,exact GR tensor xi=0 angular integral
500.0,0.004733247734183767,500.0047332477342,1.0,0,20260723,2.0943951023931953,4.188419117632981,0.9999114094678254,0.5,7.599088773175336e-08,7.59887300945097e-08,0.49991156144744325,exact GR tensor xi=0 angular integral
500.0,0.004833463203789431,500.0048334632038,1.0,0,20260723,2.0943951023931953,4.1884032661090576,0.9999076251952435,0.5,7.599088773175336e-08,7.598868443099058e-08,0.4999077771748157,exact GR tensor xi=0 angular integral
500.0,0.0049358005019813685,500.004935800502,1.0,0,20260723,2.0943951023931953,4.188386736362723,0.9999036790089877,0.5,7.599088773175336e-08,7.598863780189256e-08,0.4999038309885133,exact GR tensor xi=0 angular integral
500.0,0.005040304553525853,500.0050403045535,1.0,0,20260723,2.0943951023931953,4.188369499381195,0.9998995639827664,0.5,7.599088773175336e-08,7.598859018685122e-08,0.49989971596224425,exact GR tensor xi=0 angular integral
500.0,0.005147021234366194,500.0051470212344,1.0,0,20260723,2.0943951023931953,4.188351524910491,0.9998952728939734,0.5,7.599088773175336e-08,7.598854156507624e-08,0.49989542487340266,exact GR tensor xi=0 angular integral
500.0,0.005255997391761705,500.00525599739177,1.0,0,20260723,2.0943951023931953,4.18833278140415,0.9998907982114459,0.5,7.599088773175336e-08,7.598849191534246e-08,0.4998909501908255,exact GR tensor xi=0 angular integral
500.0,0.005367280864853015,500.00536728086485,1.0,0,20260723,2.0943951023931953,4.188313235965364,0.9998861320816492,0.5,7.599088773175336e-08,7.598844121598119e-08,0.4998862840609782,exact GR tensor xi=0 angular integral
500.0,0.0054809205056628825,500.00548092050565,1.0,0,20260723,2.0943951023931953,4.188292854292291,0.9998812663156222,0.5,7.599088773175336e-08,7.598838944487105e-08,0.4998814182948994,exact GR tensor xi=0 angular integral
500.0,0.005596966200541567,500.0055969662005,1.0,0,20260723,2.0943951023931953,4.188271600614271,0.9998761923737485,0.5,7.599088773175336e-08,7.598833657942896e-08,0.49987634435297285,exact GR tensor xi=0 angular integral
500.0,0.005715468892066344,500.00571546889205,1.0,0,20260723,2.0943951023931953,4.188249437634257,0.9998709013520142,0.5,7.599088773175336e-08,7.598828259660062e-08,0.4998710533311845,exact GR tensor xi=0 angular integral
500.0,0.005836480601404602,500.00583648060143,1.0,0,20260723,2.0943951023931953,4.1882263264578405,0.9998653839650634,0.5,7.599088773175336e-08,7.598822747285113e-08,0.49986553594417865,exact GR tensor xi=0 angular integral
500.0,0.005960054451150494,500.0059600544511,1.0,0,20260723,2.0943951023931953,4.188202226529301,0.9998596305309304,0.5,7.599088773175336e-08,7.598817118415524e-08,0.4998597825099893,exact GR tensor xi=0 angular integral
500.0,0.006086244688645089,500.0060862446886,1.0,0,20260723,2.0943951023931953,4.1881770955592685,0.9998536309537723,0.5,7.599088773175336e-08,7.59881137059873e-08,0.49985378293277377,exact GR tensor xi=0 angular integral
500.0,0.006215106709790222,500.0062151067098,1.0,0,20260723,2.0943951023931953,4.18815088945027,0.999847374706093,0.5,7.599088773175336e-08,7.59880550133115e-08,0.49984752668503574,exact GR tensor xi=0 angular integral
500.0,0.006346697083366638,500.00634669708336,1.0,0,20260723,2.0943951023931953,4.188123562220026,0.9998408508104315,0.5,7.599088773175336e-08,7.598799508057161e-08,0.49984100278931437,exact GR tensor xi=0 angular integral
500.0,0.006481073575866912,500.00648107357586,1.0,0,20260723,2.0943951023931953,4.188095065920573,0.9998340478200547,0.5,7.599088773175336e-08,7.598793388168026e-08,0.4998341997988764,exact GR tensor xi=0 angular integral
500.0,0.006618295176854251,500.00661829517685,1.0,0,20260723,2.0943951023931953,4.18806535055485,0.9998269537990438,0.5,7.599088773175336e-08,7.598787139000878e-08,0.49982710577780304,exact GR tensor xi=0 angular integral
500.0,0.006758422124858115,500.00675842212485,1.0,0,20260723,2.0943951023931953,4.188034363989221,0.9998195563014098,0.5,7.599088773175336e-08,7.598780757837614e-08,0.49981970828010525,exact GR tensor xi=0 angular integral
500.0,0.006901515933818182,500.0069015159338,1.0,0,20260723,2.0943951023931953,4.188002051861779,0.9998118423492035,0.5,7.599088773175336e-08,7.598774241903811e-08,0.49981199432783374,exact GR tensor xi=0 angular integral
500.0,0.0070476394200882,500.0070476394201,1.0,0,20260723,2.0943951023931953,4.18796835748762,0.9998037984099009,0.5,7.599088773175336e-08,7.598767588367618e-08,0.49980395038846454,exact GR tensor xi=0 angular integral
500.0,0.007196856730011514,500.00719685673,1.0,0,20260723,2.0943951023931953,4.187933221759433,0.9997954103726708,0.5,7.599088773175336e-08,7.598760794338612e-08,0.4997955623511665,exact GR tensor xi=0 angular integral
500.0,0.007349233368080553,500.0073492333681,1.0,0,20260723,2.0943951023931953,4.187896583044579,0.9997866635238045,0.5,7.599088773175336e-08,7.598753856866647e-08,0.49978681550223086,exact GR tensor xi=0 angular integral
500.0,0.007504836225692402,500.0075048362257,1.0,0,20260723,2.0943951023931953,4.187858377077414,0.9997775425210096,0.5,7.599088773175336e-08,7.59874677294071e-08,0.49977769449936504,exact GR tensor xi=0 angular integral
500.0,0.007663733610513332,500.0076637336105,1.0,0,20260723,2.0943951023931953,4.187818536846171,0.9997680313664052,0.5,7.599088773175336e-08,7.598739539487703e-08,0.4997681833446884,exact GR tensor xi=0 angular integral
500.0,0.007825995276464942,500.00782599527645,1.0,0,20260723,2.0943951023931953,4.187776992476667,0.9997581133787589,0.5,7.599088773175336e-08,7.59873215337125e-08,0.49975826535696816,exact GR tensor xi=0 angular integral
500.0,0.007991692454345256,500.00799169245437,1.0,0,20260723,2.0943951023931953,4.187733671109687,0.9997477711642142,0.5,7.599088773175336e-08,7.598724611390471e-08,0.499747923142348,exact GR tensor xi=0 angular integral
500.0,0.00816089788309816,500.0081608978831,1.0,0,20260723,2.0943951023931953,4.187688496774517,0.9997369865860997,0.5,7.599088773175336e-08,7.598716910278752e-08,0.49973713856415647,exact GR tensor xi=0 angular integral
500.0,0.008333685841744822,500.00833368584176,1.0,0,20260723,2.0943951023931953,4.187641390255409,0.9997257407330475,0.5,7.599088773175336e-08,7.598709046702456e-08,0.4997258927110257,exact GR tensor xi=0 angular integral
500.0,0.008510132181991282,500.008510132182,1.0,0,20260723,2.0943951023931953,4.187592268953266,0.999714013885977,0.5,7.599088773175336e-08,7.598701017259673e-08,0.4997141658638749,exact GR tensor xi=0 angular integral
500.0,0.008690314361526322,500.0086903143615,1.0,0,20260723,2.0943951023931953,4.187541046742696,0.9997017854839646,0.5,7.599088773175336e-08,7.598692818478891e-08,0.49970193746178054,exact GR tensor xi=0 angular integral
500.0,0.008874311478024479,500.00887431147805,1.0,0,20260723,2.0943951023931953,4.187487633820154,0.9996890340879931,0.5,7.599088773175336e-08,7.598684446817717e-08,0.4996891860657253,exact GR tensor xi=0 angular integral
500.0,0.009062204303868837,500.00906220430386,1.0,0,20260723,2.0943951023931953,4.187431936548417,0.9996757373438225,0.5,7.599088773175336e-08,7.598675898661507e-08,0.49967588932146934,exact GR tensor xi=0 angular integral
500.0,0.00925407532160911,500.0092540753216,1.0,0,20260723,2.0943951023931953,4.187373857292781,0.9996618719428844,0.5,7.599088773175336e-08,7.598667170322043e-08,0.4996620239204438,exact GR tensor xi=0 angular integral
500.0,0.009450008760170447,500.00945000876015,1.0,0,20260723,2.0943951023931953,4.187313294250814,0.9996474135816378,0.5,7.599088773175336e-08,7.598658258036146e-08,0.49964756555910816,exact GR tensor xi=0 angular integral
500.0,0.009650090631828792,500.00965009063185,1.0,0,20260723,2.0943951023931953,4.187250141275303,0.9996323369193025,0.5,7.599088773175336e-08,7.598649157964297e-08,0.4996324888966818,exact GR tensor xi=0 angular integral
500.0,0.009854408769969255,500.00985440876997,1.0,0,20260723,2.0943951023931953,4.187184287688969,0.9996166155336244,0.5,7.599088773175336e-08,7.598639866189253e-08,0.4996167675109107,exact GR tensor xi=0 angular integral
500.0,0.010063052867643753,500.0100630528676,1.0,0,20260723,2.0943951023931953,4.187115618091794,0.9996002218748785,0.5,7.599088773175336e-08,7.598630378714597e-08,0.49960037385207,exact GR tensor xi=0 angular integral
500.0,0.010276114516945212,500.01027611451696,1.0,0,20260723,2.0943951023931953,4.187044012160453,0.9995831272179871,0.5,7.599088773175336e-08,7.598620691463324e-08,0.4995832791950819,exact GR tensor xi=0 angular integral
500.0,0.010493687249215242,500.0104936872492,1.0,0,20260723,2.0943951023931953,4.186969344438073,0.9995653016123278,0.5,7.599088773175336e-08,7.598610800276401e-08,0.4995654535893236,exact GR tensor xi=0 angular integral
500.0,0.010715866576103236,500.0107158665761,1.0,0,20260723,2.0943951023931953,4.1868914841168205,0.9995467138298307,0.5,7.599088773175336e-08,7.5986007009113e-08,0.49954686580672547,exact GR tensor xi=0 angular integral
500.0,0.010942750031494792,500.0109427500315,1.0,0,20260723,2.0943951023931953,4.186810294810073,0.999527331310588,0.5,7.599088773175336e-08,7.598590389040505e-08,0.49952748328737967,exact GR tensor xi=0 angular integral
500.0,0.011174437214327775,500.0111744372143,1.0,0,20260723,2.0943951023931953,4.186725634315222,0.9995071201062279,0.5,7.599088773175336e-08,7.598579860250058e-08,0.49950727208291423,exact GR tensor xi=0 angular integral
500.0,0.011411029832315059,500.0114110298323,1.0,0,20260723,2.0943951023931953,4.186637354367092,0.9994860448210467,0.5,7.599088773175336e-08,7.598569110038039e-08,0.49948619679762557,exact GR tensor xi=0 angular integral
500.0,0.011652631746592835,500.0116526317466,1.0,0,20260723,2.0943951023931953,4.186545300379544,0.9994640685503224,0.5,7.599088773175336e-08,7.59855813381306e-08,0.49946422052679157,exact GR tensor xi=0 angular integral
500.0,0.01189934901731436,500.0118993490173,1.0,0,20260723,2.0943951023931953,4.186449311178235,0.9994411528165148,0.5,7.599088773175336e-08,7.598546926892752e-08,0.49944130479287185,exact GR tensor xi=0 angular integral
500.0,0.012151289950209044,500.0121512899502,1.0,0,20260723,2.0943951023931953,4.186349218719971,0.9994172575022664,0.5,7.599088773175336e-08,7.59853548450224e-08,0.49941740947850893,exact GR tensor xi=0 angular integral
500.0,0.012408565144127196,500.01240856514414,1.0,0,20260723,2.0943951023931953,4.186244847801948,0.9993923407809888,0.5,7.599088773175336e-08,7.598523801772604e-08,0.49939249275711456,exact GR tensor xi=0 angular integral
500.0,0.012671287539591602,500.0126712875396,1.0,0,20260723,2.0943951023931953,4.186136015757946,0.9993663590443342,0.5,7.599088773175336e-08,7.598511873739351e-08,0.4993665110203408,exact GR tensor xi=0 angular integral
500.0,0.012939572468376879,500.0129395724684,1.0,0,20260723,2.0943951023931953,4.186022532141901,0.9993392668266539,0.5,7.599088773175336e-08,7.598499695340867e-08,0.4993394188025386,exact GR tensor xi=0 angular integral
500.0,0.013213537704138743,500.01321353770413,1.0,0,20260723,2.0943951023931953,4.18590419839799,0.9993110167262369,0.5,7.599088773175336e-08,7.598487261416866e-08,0.49931116870199727,exact GR tensor xi=0 angular integral
500.0,0.013493303514115056,500.0134933035141,1.0,0,20260723,2.0943951023931953,4.185780807517398,0.9992815593233688,0.5,7.599088773175336e-08,7.598474566706865e-08,0.4992817112990022,exact GR tensor xi=0 angular integral
500.0,0.01377899271192164,500.01377899271193,1.0,0,20260723,2.0943951023931953,4.185652143680446,0.9992508430948968,0.5,7.599088773175336e-08,7.598461605848635e-08,0.49925099507040055,exact GR tensor xi=0 angular integral
500.0,0.014070730711465928,500.01407073071147,1.0,0,20260723,2.0943951023931953,4.185517981883393,0.9992188143251342,0.5,7.599088773175336e-08,7.598448373376665e-08,0.4992189663005057,exact GR tensor xi=0 angular integral
500.0,0.014368645582001974,500.014368645582,1.0,0,20260723,2.0943951023931953,4.185378087550139,0.9991854170131622,0.5,7.599088773175336e-08,7.598434863720626e-08,0.4991855689883986,exact GR tensor xi=0 angular integral
500.0,0.014672868104351327,500.01467286810436,1.0,0,20260723,2.0943951023931953,4.185232216127686,0.9991505927762534,0.5,7.599088773175336e-08,7.598421071203863e-08,0.4991507447513519,exact GR tensor xi=0 angular integral
500.0,0.014983531828314023,500.0149835318283,1.0,0,20260723,2.0943951023931953,4.185080112664127,0.9991142807491231,0.5,7.599088773175336e-08,7.598406990041885e-08,0.4991144327240808,exact GR tensor xi=0 angular integral
500.0,0.01530077313129537,500.0153007731313,1.0,0,20260723,2.0943951023931953,4.184921511369734,0.9990764174791482,0.5,7.599088773175336e-08,7.598392614340856e-08,0.4990765694539621,exact GR tensor xi=0 angular integral
500.0,0.015624731278173772,500.0156247312782,1.0,0,20260723,2.0943951023931953,4.1847561351593665,0.9990369368171234,0.5,7.599088773175336e-08,7.59837793809616e-08,0.4990370887917905,exact GR tensor xi=0 angular integral
500.0,0.01595554848243627,500.01595554848245,1.0,0,20260723,2.0943951023931953,4.184583695176203,0.9989957698035625,0.5,7.599088773175336e-08,7.5983629551909e-08,0.49899592177807983,exact GR tensor xi=0 angular integral
500.0,0.01629336996860851,500.0162933699686,1.0,0,20260723,2.0943951023931953,4.1844038902951075,0.998952844550135,0.5,7.599088773175336e-08,7.598347659394527e-08,0.4989529965244993,exact GR tensor xi=0 angular integral
500.0,0.01663834403600634,500.016638344036,1.0,0,20260723,2.0943951023931953,4.184216406605945,0.998908086116316,0.5,7.599088773175336e-08,7.598332044361391e-08,0.4989082380905242,exact GR tensor xi=0 angular integral
500.0,0.016990622123837416,500.01699062212384,1.0,0,20260723,2.0943951023931953,4.184020916875376,0.9988614163809004,0.5,7.599088773175336e-08,7.59831610362943e-08,0.49886156835494927,exact GR tensor xi=0 angular integral
500.0,0.017350358877680997,500.0173503588777,1.0,0,20260723,2.0943951023931953,4.18381707998607,0.998812753908124,0.5,7.599088773175336e-08,7.598299830618814e-08,0.49881290588201,exact GR tensor xi=0 angular integral
500.0,0.017717712217375465,500.01771771221735,1.0,0,20260723,2.0943951023931953,4.1836045403532225,0.9987620138083683,0.5,7.599088773175336e-08,7.598283218630693e-08,0.4987621657820882,exact GR tensor xi=0 angular integral
500.0,0.018092843406343026,500.01809284340635,1.0,0,20260723,2.0943951023931953,4.183382927316623,0.9987091075930257,0.5,7.599088773175336e-08,7.59826626084595e-08,0.4987092595665761,exact GR tensor xi=0 angular integral
500.0,0.01847591712238233,500.0184759171224,1.0,0,20260723,2.0943951023931953,4.18315185450799,0.9986539430234634,0.5,7.599088773175336e-08,7.598248950324056e-08,0.4986540949968407,exact GR tensor xi=0 angular integral
500.0,0.018867101529959986,500.01886710152996,1.0,0,20260723,2.0943951023931953,4.182910919192086,0.9985964239537262,0.5,7.599088773175336e-08,7.598231280001932e-08,0.4985965759269267,exact GR tensor xi=0 angular integral
500.0,0.019266568354032468,500.01926656835406,1.0,0,20260723,2.0943951023931953,4.182659701580859,0.9985364501667985,0.5,7.599088773175336e-08,7.59821324269293e-08,0.49853660213981865,exact GR tensor xi=0 angular integral
500.0,0.01967449295543135,500.01967449295546,1.0,0,20260723,2.0943951023931953,4.182397764119634,0.9984739172041961,0.5,7.599088773175336e-08,7.598194831085869e-08,0.4984740691770322,exact GR tensor xi=0 angular integral
500.0,0.020091054407844297,500.0200910544078,1.0,0,20260723,2.0943951023931953,4.182124650744034,0.9984087161885691,0.5,7.599088773175336e-08,7.598176037744144e-08,0.49840886816121716,exact GR tensor xi=0 angular integral
500.0,0.020516435576426285,500.02051643557644,1.0,0,20260723,2.0943951023931953,4.181839886106441,0.9983407336390331,0.5,7.599088773175336e-08,7.598156855104933e-08,0.49834088561148937,exact GR tensor xi=0 angular integral
500.0,0.02095082319807495,500.02095082319806,1.0,0,20260723,2.0943951023931953,4.181542974771442,0.9982698512790954,0.5,7.599088773175336e-08,7.598137275478539e-08,0.4982700032513559,exact GR tensor xi=0 angular integral
500.0,0.021394407963405717,500.0213944079634,1.0,0,20260723,2.0943951023931953,4.181233400378011,0.9981959458366417,0.5,7.599088773175336e-08,7.598117291047765e-08,0.4981960978087024,exact GR tensor xi=0 angular integral
500.0,0.02184738460046266,500.02184738460045,1.0,0,20260723,2.0943951023931953,4.180910624768264,0.9981188888359405,0.5,7.599088773175336e-08,7.598096893867491e-08,0.49811904080779723,exact GR tensor xi=0 angular integral
500.0,0.02230995196020143,500.0223099519602,1.0,0,20260723,2.0943951023931953,4.180574087080798,0.9980385463811952,0.5,7.599088773175336e-08,7.598076075864327e-08,0.4980386983528437,exact GR tensor xi=0 angular integral
500.0,0.022782313103782488,500.0227823131038,1.0,0,20260723,2.0943951023931953,4.180223202807475,0.9979547789313663,0.5,7.599088773175336e-08,7.598054828836424e-08,0.4979549309028024,exact GR tensor xi=0 angular integral
500.0,0.02326467539171216,500.0232646753917,1.0,0,20260723,2.0943951023931953,4.179857362812493,0.9978674410659931,0.5,7.599088773175336e-08,7.59803314445345e-08,0.4978675930372123,exact GR tensor xi=0 angular integral
500.0,0.023757250574871453,500.0237572505749,1.0,0,20260723,2.0943951023931953,4.179475932311924,0.9977763812415756,0.5,7.599088773175336e-08,7.598011014256699e-08,0.4977765332125735,exact GR tensor xi=0 angular integral
500.0,0.024260254887471803,500.02426025488745,1.0,0,20260723,2.0943951023931953,4.17907824981265,0.997681441538265,0.5,7.599088773175336e-08,7.597988429659414e-08,0.497681593509037,exact GR tensor xi=0 angular integral
500.0,0.02477390914197922,500.02477390914197,1.0,0,20260723,2.0943951023931953,4.1786636260090955,0.9975824573964761,0.5,7.599088773175336e-08,7.597965381947285e-08,0.4975826093670177,exact GR tensor xi=0 angular integral
500.0,0.025298438826048198,500.02529843882604,1.0,0,20260723,2.0943951023931953,4.178231342636061,0.9974792573430237,0.5,7.599088773175336e-08,7.597941862279166e-08,0.49747940931333007,exact GR tensor xi=0 angular integral
500.0,0.025834074201507743,500.0258340742015,1.0,0,20260723,2.0943951023931953,4.177780651276269,0.9973716627064442,0.5,7.599088773175336e-08,7.597917861687995e-08,0.4973718146765106,exact GR tensor xi=0 angular integral
500.0,0.026381050405443588,500.02638105040546,1.0,0,20260723,2.0943951023931953,4.1773107721209835,0.9972594873211149,0.5,7.599088773175336e-08,7.597893371081981e-08,0.4972596392909364,exact GR tensor xi=0 angular integral
500.0,0.02693960755342015,500.0269396075534,1.0,0,20260723,2.0943951023931953,4.176820892681985,0.9971425372197613,0.5,7.599088773175336e-08,7.597868381246045e-08,0.49714268918933285,exact GR tensor xi=0 angular integral
500.0,0.027509990844888407,500.02750999084486,1.0,0,20260723,2.0943951023931953,4.176310166453141,0.9970206103139305,0.5,7.599088773175336e-08,7.597842882843523e-08,0.4970207622832471,exact GR tensor xi=0 angular integral
500.0,0.028092450670825143,500.02809245067084,1.0,0,20260723,2.0943951023931953,4.175777711520077,0.9968934960620742,0.5,7.599088773175336e-08,7.59781686641819e-08,0.4968936480311306,exact GR tensor xi=0 angular integral
500.0,0.028687242723651463,500.02868724272366,1.0,0,20260723,2.0943951023931953,4.175222609115846,0.996760975124741,0.5,7.599088773175336e-08,7.597790322396594e-08,0.496761127093532,exact GR tensor xi=0 angular integral
500.0,0.029294628109478575,500.0292946281095,1.0,0,20260723,2.0943951023931953,4.17464390212103,0.9966228190065007,0.5,7.599088773175336e-08,7.597763241090742e-08,0.49662297097502084,exact GR tensor xi=0 angular integral
500.0,0.029914873462729863,500.02991487346276,1.0,0,20260723,2.0943951023931953,4.174040593506369,0.9964787896841508,0.5,7.599088773175336e-08,7.597735612701131e-08,0.4964789416523947,exact GR tensor xi=0 angular integral
500.0,0.030548251063190195,500.0305482510632,1.0,0,20260723,2.0943951023931953,4.173411644715888,0.996328639220716,0.5,7.599088773175336e-08,7.59770742732021e-08,0.49632879118867806,exact GR tensor xi=0 angular integral
500.0,0.03119503895553305,500.03119503895556,1.0,0,20260723,2.0943951023931953,4.172755973988855,0.9961721093648439,0.5,7.599088773175336e-08,7.597678674936217e-08,0.49617226133251835,exact GR tensor xi=0 angular integral
500.0,0.03185552107137882,500.0318555210714,1.0,0,20260723,2.0943951023931953,4.172072454618325,0.9960089311350655,0.5,7.599088773175336e-08,7.597649345437519e-08,0.49600908310244674,exact GR tensor xi=0 angular integral
500.0,0.03252998735393692,500.03252998735394,1.0,0,20260723,2.0943951023931953,4.1713599131446495,0.9958388243885254,0.5,7.599088773175336e-08,7.597619428617364e-08,0.49583897635560753,exact GR tensor xi=0 angular integral
500.0,0.033218733885287295,500.0332187338853,1.0,0,20260723,2.0943951023931953,4.170617127481578,0.995661497373622,0.5,7.599088773175336e-08,7.597588914179194e-08,0.4956616493403989,exact GR tensor xi=0 angular integral
500.0,0.03392206301635672,500.03392206301635,1.0,0,20260723,2.0943951023931953,4.169842824973317,0.9954766462661646,0.5,7.599088773175336e-08,7.597557791742494e-08,0.4954767982326303,exact GR tensor xi=0 angular integral
500.0,0.03464028349964679,500.03464028349964,1.0,0,20260723,2.0943951023931953,4.169035680380198,0.9952839546884873,0.5,7.599088773175336e-08,7.597526050849178e-08,0.4952841066546355,exact GR tensor xi=0 angular integral
500.0,0.035373710624772584,500.03537371062475,1.0,0,20260723,2.0943951023931953,4.168194313791162,0.9950830932110912,0.5,7.599088773175336e-08,7.597493680970649e-08,0.49508324517691576,exact GR tensor xi=0 angular integral
500.0,0.036122666356870545,500.03612266635685,1.0,0,20260723,2.0943951023931953,4.167317288460908,0.9948737188363013,0.5,7.599088773175336e-08,7.59746067151544e-08,0.4948738708017957,exact GR tensor xi=0 angular integral
500.0,0.036887479477937135,500.0368874794779,1.0,0,20260723,2.0943951023931953,4.166403108569717,0.9946554744634637,0.5,7.599088773175336e-08,7.597427011837627e-08,0.4946556264286215,exact GR tensor xi=0 angular integral
500.0,0.0376684857311601,500.03766848573116,1.0,0,20260723,2.0943951023931953,4.165450216903961,0.9944279883352096,0.5,7.599088773175336e-08,7.597392691245896e-08,0.4944281403000243,exact GR tensor xi=0 angular integral
500.0,0.0384660279683051,500.0384660279683,1.0,0,20260723,2.0943951023931953,4.164456992455297,0.9941908734643027,0.5,7.599088773175336e-08,7.597357699013437e-08,0.4941910254287674,exact GR tensor xi=0 angular integral
500.0,0.039280456300223636,500.0392804563002,1.0,0,20260723,2.0943951023931953,4.163421747936586,0.9939437270406103,0.5,7.599088773175336e-08,7.597322024388644e-08,0.4939438790047183,exact GR tensor xi=0 angular integral
500.0,0.04011212825054687,500.04011212825054,1.0,0,20260723,2.0943951023931953,4.162342727212691,0.9936861298177504,0.5,7.599088773175336e-08,7.597285656606686e-08,0.4936862817814947,exact GR tensor xi=0 angular integral
500.0,0.040961408912634285,500.0409614089126,1.0,0,20260723,2.0943951023931953,4.161218102644205,0.9934176454789547,0.5,7.599088773175336e-08,7.597248584901989e-08,0.4934177974423283,exact GR tensor xi=0 angular integral
500.0,0.04182867110984471,500.04182867110984,1.0,0,20260723,2.0943951023931953,4.160045972342493,0.9931378199817569,0.5,7.599088773175336e-08,7.597210798521703e-08,0.4931379719447527,exact GR tensor xi=0 angular integral
500.0,0.04271429555920111,500.0427142955592,1.0,0,20260723,2.0943951023931953,4.158824357334181,0.9928461808810647,0.5,7.599088773175336e-08,7.597172286740193e-08,0.4928463328436753,exact GR tensor xi=0 angular integral
500.0,0.04361867103852067,500.04361867103853,1.0,0,20260723,2.0943951023931953,4.157551198633677,0.9925422366302763,0.5,7.599088773175336e-08,7.597133038874572e-08,0.49254238859249444,exact GR tensor xi=0 angular integral
500.0,0.04454219455708294,500.0445421945571,1.0,0,20260723,2.0943951023931953,4.156224354222161,0.9922254758600664,0.5,7.599088773175336e-08,7.597093044301427e-08,0.4922256278218845,exact GR tensor xi=0 angular integral
500.0,0.045485271529912226,500.0454852715299,1.0,0,20260723,2.0943951023931953,4.154841595931773,0.9918953666345414,0.5,7.599088773175336e-08,7.597052292474692e-08,0.49189551859595204,exact GR tensor xi=0 angular integral
500.0,0.04644831595574923,500.04644831595573,1.0,0,20260723,2.0943951023931953,4.153400606233888,0.9915513556844973,0.5,7.599088773175336e-08,7.597010772944806e-08,0.49155150764549277,exact GR tensor xi=0 angular integral
500.0,0.04743175059879154,500.0474317505988,1.0,0,20260723,2.0943951023931953,4.151898974930415,0.9911928676175232,0.5,7.599088773175336e-08,7.59696847537916e-08,0.4911930195780957,exact GR tensor xi=0 angular integral
500.0,0.04843600717428147,500.0484360071743,1.0,0,20260723,2.0943951023931953,4.150334195747539,0.9908193041048203,0.5,7.599088773175336e-08,7.596925389583942e-08,0.490819456064962,exact GR tensor xi=0 angular integral
500.0,0.049461526538023576,500.04946152653804,1.0,0,20260723,2.0943951023931953,4.1487036628313145,0.9904300430445836,0.5,7.599088773175336e-08,7.59688150552743e-08,0.4904301950042864,exact GR tensor xi=0 angular integral
500.0,0.05050875887991494,500.0505087588799,1.0,0,20260723,2.0943951023931953,4.147004667144954,0.9900244377019194,0.5,7.599088773175336e-08,7.59683681336477e-08,0.4900245896611753,exact GR tensor xi=0 angular integral
